"weekly","doc_category","doc_source_type","country","term_category","term","count"
"2017-10-16 00:00:00-03","Energia","News","Japão","Energias Renovaveis","Biomassa","2"
"2017-10-16 00:00:00-03","Energia","News","Portugal","Energias Renovaveis","Biomassa","1"
"2017-10-16 00:00:00-03","Energia","News","Reino Unido","Energias Renovaveis","Biomassa","2"
"2017-10-16 00:00:00-03","Energia","News","África do Sul","Energias Renovaveis","Biomassa","2"
"2017-10-16 00:00:00-03","Energia","News","Índia","Energias Renovaveis","Biomassa","3"
"2017-10-16 00:00:00-03","Energia","News","Alemanha","Energias Renovaveis","Energia eolica","2"
"2017-10-16 00:00:00-03","Energia","News","Brasil","Energias Renovaveis","Energia eolica","2"
"2017-10-16 00:00:00-03","Energia","News","China","Energias Renovaveis","Energia eolica","1"
"2017-10-16 00:00:00-03","Energia","News","Espanha","Energias Renovaveis","Energia eolica","1"
"2017-10-16 00:00:00-03","Energia","News","Holanda","Energias Renovaveis","Energia eolica","1"
"2017-10-16 00:00:00-03","Energia","News","Suécia","Energias Renovaveis","Energia eolica","1"
"2017-10-16 00:00:00-03","Energia","News","Alemanha","Energias Renovaveis","Energia solar","1"
"2017-10-16 00:00:00-03","Energia","News","Brasil","Energias Renovaveis","Energia solar","1"
"2017-10-16 00:00:00-03","Energia","News","Espanha","Energias Renovaveis","Energia solar","1"
"2017-10-16 00:00:00-03","Energia","News","Holanda","Energias Renovaveis","Energia solar","1"
"2017-10-16 00:00:00-03","Energia","News","Suécia","Energias Renovaveis","Energia solar","1"
"2017-10-16 00:00:00-03","Energia","News","Índia","Energias nao Renovaveis","Carvao","1"
"2017-10-16 00:00:00-03","Energia","News","Índia","Energias nao Renovaveis","Combustivel fossil","1"
"2017-10-16 00:00:00-03","Energia","News","Alemanha","Mobilidade Eletrica","Veiculos eletricos","1"
"2017-10-16 00:00:00-03","Energia","News","Brasil","Mobilidade Eletrica","Veiculos eletricos","1"
"2017-10-16 00:00:00-03","Energia","News","China","Mobilidade Eletrica","Veiculos eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Industria Automobilistica","Colaboracao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Canadá","Industria Automobilistica","Colaboracao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Estados Unidos","Industria Automobilistica","Colaboracao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Israel","Industria Automobilistica","Colaboracao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Argentina","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Austrália","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Brasil","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Bélgica","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Canadá","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","China","Industria Automobilistica","Veiculos Eletricos","2"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Espanha","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Estados Unidos","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Hong Kong","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Indonésia","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Japão","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","México","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Noruega","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Polônia","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Portugal","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Reino Unido","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Rússia","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Suécia","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Suíça","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Tailândia","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Taiwan","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Turquia","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Áustria","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Índia","Industria Automobilistica","Veiculos Eletricos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","China","Industria Automobilistica","Veiculos Hibridos","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Industrias Emergentes","Industria Automobilistica","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Canadá","Industrias Emergentes","Industria Automobilistica","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Industrias Emergentes","Setor Aeronautico","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Canadá","Industrias Emergentes","Setor Aeronautico","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Israel","Setor Aeronautico","Aviacao Sem Piloto","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Setor Aeronautico","Certificacao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Austrália","Setor Aeronautico","Certificacao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","China","Setor Aeronautico","Certificacao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","África do Sul","Setor Aeronautico","Certificacao","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Israel","Setor Aeronautico","Empreendedorismo","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Argentina","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Austrália","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Brasil","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Bélgica","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Canadá","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","China","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Espanha","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Estados Unidos","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Hong Kong","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Indonésia","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Japão","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","México","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Noruega","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Polônia","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Portugal","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Reino Unido","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Rússia","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Suécia","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Suíça","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Tailândia","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Taiwan","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Turquia","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Áustria","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Índia","Setor Aeronautico","Nanotecnologia","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Setor Aeronautico","Novos Materiais","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Brasil","Setor Aeronautico","Novos Materiais","2"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Canadá","Setor Aeronautico","Novos Materiais","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Israel","Setor Aeronautico","Novos Materiais","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Alemanha","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Argentina","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Austrália","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Brasil","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Bélgica","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Canadá","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","China","Setor Ferroviario","Conectividade","2"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Espanha","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Estados Unidos","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Hong Kong","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Indonésia","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Japão","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","México","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Noruega","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Polônia","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Portugal","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Reino Unido","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Rússia","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Suécia","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Suíça","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Tailândia","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Taiwan","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Turquia","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Áustria","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","News","Índia","Setor Ferroviario","Conectividade","1"
"2017-10-16 00:00:00-03","IndustriasEmergentes","Twitter","China","Industria Automobilistica","Logistica Reversa","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Alemanha","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Brasil","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Coréia do Sul","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Emirados Árabes Unidos","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Estados Unidos","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Holanda","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Inglaterra","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","México","Aproveitamento Energetico","Gas de Lixo","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Alemanha","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Brasil","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Coréia do Sul","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Emirados Árabes Unidos","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Estados Unidos","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Holanda","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Inglaterra","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","México","Residuo Solido","Aproveitamento Energetico","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Brasil","Uso Racional dos Recursos Naturais","Recursos Hidricos","2"
"2017-10-16 00:00:00-03","MeioAmbiente","News","Estados Unidos","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-10-16 00:00:00-03","MeioAmbiente","News","França","Uso Racional dos Recursos Naturais","Recursos Hidricos","1"
"2017-10-16 00:00:00-03","Saude","News","Argentina","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Chile","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Finlândia","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Paquistão","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Paraguai","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Rússia","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Uruguai","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Zimbábue","Doencas mentais/psiquiatricas","Depressao","1"
"2017-10-16 00:00:00-03","Saude","News","Brasil","Medicina","Equipamentos medicos","1"
"2017-10-16 00:00:00-03","Saude","News","Irã","Medicina","Medicina Preventiva","1"
"2017-10-16 00:00:00-03","Saude","News","Porto Rico","Saude","Bem-estar","1"
"2017-10-16 00:00:00-03","Saude","News","Tailândia","Saude","Bem-estar","1"
"2017-10-16 00:00:00-03","Saude","News","Colômbia","Saude","Biotecnologia","1"
"2017-10-16 00:00:00-03","Saude","News","Brasil","Saude","Cuidado de saude","2"
"2017-10-16 00:00:00-03","Saude","News","Chile","Saude","Cuidado de saude","2"
"2017-10-16 00:00:00-03","Saude","News","Colômbia","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Estados Unidos","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Holanda","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Irã","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Marrocos","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Paquistão","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Paraguai","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Peru","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Porto Rico","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Rússia","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Tailândia","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Uruguai","Saude","Cuidado de saude","3"
"2017-10-16 00:00:00-03","Saude","News","Zimbábue","Saude","Cuidado de saude","1"
"2017-10-16 00:00:00-03","Saude","News","Estados Unidos","Saude","Engenharia genetica","1"
"2017-10-16 00:00:00-03","Saude","News","Rússia","Saude","Engenharia genetica","1"
"2017-10-16 00:00:00-03","Saude","News","Brasil","Saude","Nanotecnologia","1"
"2017-10-16 00:00:00-03","Saude","News","Argentina","Saude","Saude Publica","1"
"2017-10-16 00:00:00-03","Saude","News","Chile","Saude","Saude Publica","1"
